scenario_id,transaction_id,amount,failure_code,failure_type,initial_attempt_count,recovery_probability,actual_recovery,allowed_action,gateway_response,verification_result,final_state,escalation_required,recovered_amount
SC0036377,TX0036377,608.32,BANK_TIMEOUT,TRANSIENT,0,0.9113,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036378,TX0036378,912.6,NETWORK_ERROR,TRANSIENT,0,0.87,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,912.6
SC0036379,TX0036379,3393.23,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4996,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036380,TX0036380,2065.76,NETWORK_ERROR,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2065.76
SC0036381,TX0036381,565.0,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.229,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036382,TX0036382,2078.56,NETWORK_ERROR,TRANSIENT,2,0.6735,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036383,TX0036383,1927.67,BANK_SERVER_ERROR,TRANSIENT,1,0.8169,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1927.67
SC0036384,TX0036384,5850.42,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5516,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036385,TX0036385,6054.11,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4086,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036386,TX0036386,2767.27,BANK_TIMEOUT,TRANSIENT,0,0.7977,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2767.27
SC0036387,TX0036387,13213.76,NETWORK_ERROR,TRANSIENT,1,0.798,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,13213.76
SC0036388,TX0036388,610.25,BANK_TIMEOUT,TRANSIENT,0,0.9103,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,610.25
SC0036389,TX0036389,1681.78,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4663,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036390,TX0036390,856.55,NETWORK_ERROR,TRANSIENT,1,0.828,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,856.55
SC0036391,TX0036391,2521.65,GATEWAY_TIMEOUT,TRANSIENT,0,0.9167,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2521.65
SC0036392,TX0036392,9135.47,BANK_SERVER_ERROR,TRANSIENT,0,0.8116,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,9135.47
SC0036393,TX0036393,4687.81,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4144,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036394,TX0036394,7460.82,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2495,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036395,TX0036395,2051.56,BANK_TIMEOUT,TRANSIENT,2,0.7132,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036396,TX0036396,5325.55,BANK_TIMEOUT,TRANSIENT,0,0.7546,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,5325.55
SC0036397,TX0036397,1134.96,CARD_BLOCKED,HARD_FAILURE,0,0.149,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036398,TX0036398,1826.8,FRAUD_SUSPECTED,HARD_FAILURE,2,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036399,TX0036399,2066.12,GATEWAY_TIMEOUT,TRANSIENT,1,0.8132,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2066.12
SC0036400,TX0036400,1834.25,BANK_SERVER_ERROR,TRANSIENT,0,0.9521,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1834.25
SC0036401,TX0036401,3962.2,NETWORK_ERROR,TRANSIENT,0,0.9027,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3962.2
SC0036402,TX0036402,5277.09,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4423,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036403,TX0036403,1571.6,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2909,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036404,TX0036404,3371.36,GATEWAY_TIMEOUT,TRANSIENT,1,0.7782,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3371.36
SC0036405,TX0036405,1084.18,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5759,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036406,TX0036406,7938.53,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.3687,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036407,TX0036407,2979.71,CARD_BLOCKED,HARD_FAILURE,0,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036408,TX0036408,5804.33,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4237,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036409,TX0036409,4707.68,BANK_TIMEOUT,TRANSIENT,0,0.9575,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4707.68
SC0036410,TX0036410,1642.49,GATEWAY_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1642.49
SC0036411,TX0036411,987.78,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036412,TX0036412,2923.28,BANK_TIMEOUT,TRANSIENT,0,0.891,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2923.28
SC0036413,TX0036413,6008.98,CARD_BLOCKED,HARD_FAILURE,2,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036414,TX0036414,1941.74,GATEWAY_TIMEOUT,TRANSIENT,0,0.8716,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1941.74
SC0036415,TX0036415,880.9,NETWORK_ERROR,TRANSIENT,0,0.8583,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036416,TX0036416,2849.32,NETWORK_ERROR,TRANSIENT,0,0.7493,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036417,TX0036417,4754.72,BANK_TIMEOUT,TRANSIENT,3,0.6512,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036418,TX0036418,631.46,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2355,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036419,TX0036419,662.4,CARD_BLOCKED,HARD_FAILURE,0,0.1298,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036420,TX0036420,2820.74,BANK_TIMEOUT,TRANSIENT,0,0.809,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2820.74
SC0036421,TX0036421,1000.67,BANK_SERVER_ERROR,TRANSIENT,1,0.7382,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1000.67
SC0036422,TX0036422,7156.8,BANK_TIMEOUT,TRANSIENT,0,0.9101,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,7156.8
SC0036423,TX0036423,9330.48,NETWORK_ERROR,TRANSIENT,0,0.8995,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,9330.48
SC0036424,TX0036424,5915.89,NETWORK_ERROR,TRANSIENT,0,0.9508,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,5915.89
SC0036425,TX0036425,1005.68,BANK_SERVER_ERROR,TRANSIENT,0,0.8048,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036426,TX0036426,238.06,BANK_TIMEOUT,TRANSIENT,1,0.8099,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,238.06
SC0036427,TX0036427,9201.11,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.418,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036428,TX0036428,2840.14,NETWORK_ERROR,TRANSIENT,0,0.8634,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2840.14
SC0036429,TX0036429,1051.1,NETWORK_ERROR,TRANSIENT,1,0.8146,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1051.1
SC0036430,TX0036430,2298.82,GATEWAY_TIMEOUT,TRANSIENT,0,0.9189,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2298.82
SC0036431,TX0036431,205.17,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4049,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036432,TX0036432,5010.5,GATEWAY_TIMEOUT,TRANSIENT,0,0.8538,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,5010.5
SC0036433,TX0036433,3812.61,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3812.61
SC0036434,TX0036434,12993.8,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,12993.8
SC0036435,TX0036435,1696.32,BANK_TIMEOUT,TRANSIENT,2,0.7691,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036436,TX0036436,639.61,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3457,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036437,TX0036437,20334.71,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,20334.71
SC0036438,TX0036438,2092.63,FRAUD_SUSPECTED,HARD_FAILURE,0,0.0627,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036439,TX0036439,2321.15,GATEWAY_TIMEOUT,TRANSIENT,0,0.9271,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2321.15
SC0036440,TX0036440,2153.77,NETWORK_ERROR,TRANSIENT,0,0.9375,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2153.77
SC0036441,TX0036441,2286.28,BANK_TIMEOUT,TRANSIENT,1,0.8355,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2286.28
SC0036442,TX0036442,2228.11,INVALID_CARD,HARD_FAILURE,0,0.029,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036443,TX0036443,6649.74,BANK_SERVER_ERROR,TRANSIENT,0,0.7934,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,6649.74
SC0036444,TX0036444,1518.74,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1518.74
SC0036445,TX0036445,1155.11,GATEWAY_TIMEOUT,TRANSIENT,0,0.8059,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1155.11
SC0036446,TX0036446,1478.02,INVALID_CARD,HARD_FAILURE,0,0.1131,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036447,TX0036447,12001.27,GATEWAY_TIMEOUT,TRANSIENT,0,0.829,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,12001.27
SC0036448,TX0036448,3863.84,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4557,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036449,TX0036449,3029.52,NETWORK_ERROR,TRANSIENT,0,0.9291,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3029.52
SC0036450,TX0036450,3888.32,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.3702,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036451,TX0036451,794.41,BANK_TIMEOUT,TRANSIENT,0,0.9268,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,794.41
SC0036452,TX0036452,2493.82,NETWORK_ERROR,TRANSIENT,0,0.8681,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2493.82
SC0036453,TX0036453,4824.12,NETWORK_ERROR,TRANSIENT,2,0.7438,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036454,TX0036454,721.69,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2974,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036455,TX0036455,2261.77,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036456,TX0036456,3716.3,GATEWAY_TIMEOUT,TRANSIENT,0,0.9646,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3716.3
SC0036457,TX0036457,4619.66,INVALID_CARD,HARD_FAILURE,0,0.0929,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036458,TX0036458,594.2,BANK_TIMEOUT,TRANSIENT,1,0.7272,0,RETRY_PAYMENT,UNKNOWN_GATEWAY_ERROR,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036459,TX0036459,2220.25,NETWORK_ERROR,TRANSIENT,0,0.9137,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2220.25
SC0036460,TX0036460,1474.09,CARD_BLOCKED,HARD_FAILURE,0,0.1293,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036461,TX0036461,830.86,NETWORK_ERROR,TRANSIENT,3,0.681,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036462,TX0036462,6982.38,NETWORK_ERROR,TRANSIENT,2,0.7654,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036463,TX0036463,1650.14,BANK_SERVER_ERROR,TRANSIENT,2,0.5075,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036464,TX0036464,274.17,BANK_SERVER_ERROR,TRANSIENT,0,0.8795,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,274.17
SC0036465,TX0036465,1691.81,NETWORK_ERROR,TRANSIENT,0,0.8875,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1691.81
SC0036466,TX0036466,493.58,INVALID_CARD,HARD_FAILURE,1,0.0767,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036467,TX0036467,4738.86,INVALID_CARD,HARD_FAILURE,0,0.18,1,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036468,TX0036468,2618.96,BANK_TIMEOUT,TRANSIENT,3,0.6737,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036469,TX0036469,13610.43,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4668,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036470,TX0036470,2173.6,GATEWAY_TIMEOUT,TRANSIENT,0,0.9354,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2173.6
SC0036471,TX0036471,9485.41,INVALID_CARD,HARD_FAILURE,2,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036472,TX0036472,14397.02,NETWORK_ERROR,TRANSIENT,1,0.7925,0,RETRY_PAYMENT,UNKNOWN_GATEWAY_ERROR,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036473,TX0036473,1151.65,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4481,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036474,TX0036474,5902.16,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3582,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036475,TX0036475,1798.68,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3951,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036476,TX0036476,646.49,BANK_TIMEOUT,TRANSIENT,1,0.7917,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,646.49
SC0036477,TX0036477,2484.14,BANK_SERVER_ERROR,TRANSIENT,1,0.7588,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2484.14
SC0036478,TX0036478,1802.61,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4429,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036479,TX0036479,3246.5,NETWORK_ERROR,TRANSIENT,2,0.7785,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036480,TX0036480,920.53,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4153,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036481,TX0036481,251.5,BANK_TIMEOUT,TRANSIENT,0,0.8639,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,251.5
SC0036482,TX0036482,1845.55,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3948,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036483,TX0036483,5415.65,INVALID_CARD,HARD_FAILURE,0,0.2229,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036484,TX0036484,676.97,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,676.97
SC0036485,TX0036485,746.98,BANK_SERVER_ERROR,TRANSIENT,0,0.956,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,746.98
SC0036486,TX0036486,529.82,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.456,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036487,TX0036487,4142.82,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4842,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036488,TX0036488,6621.02,NETWORK_ERROR,TRANSIENT,0,0.9231,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,6621.02
SC0036489,TX0036489,589.63,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4821,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036490,TX0036490,12395.47,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4746,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036491,TX0036491,1632.96,GATEWAY_TIMEOUT,TRANSIENT,2,0.7325,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036492,TX0036492,2049.89,INVALID_CARD,HARD_FAILURE,0,0.1093,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036493,TX0036493,5782.87,BANK_TIMEOUT,TRANSIENT,1,0.8639,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,5782.87
SC0036494,TX0036494,1034.17,BANK_TIMEOUT,TRANSIENT,0,0.93,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1034.17
SC0036495,TX0036495,3384.69,BANK_TIMEOUT,TRANSIENT,3,0.6285,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036496,TX0036496,1401.03,BANK_SERVER_ERROR,TRANSIENT,2,0.6248,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036497,TX0036497,7547.76,GATEWAY_TIMEOUT,TRANSIENT,0,0.9406,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,7547.76
SC0036498,TX0036498,540.59,BANK_TIMEOUT,TRANSIENT,0,0.9522,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,540.59
SC0036499,TX0036499,6799.35,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.1866,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036500,TX0036500,8268.8,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5036,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036501,TX0036501,3087.69,GATEWAY_TIMEOUT,TRANSIENT,1,0.8197,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3087.69
SC0036502,TX0036502,352.27,NETWORK_ERROR,TRANSIENT,0,0.9658,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,352.27
