transaction_id,customer_id,amount,payment_method,customer_type,customer_age_days,previous_transactions,previous_success_rate,failure_code,failure_type,attempt_count,time_since_failure_min,hour_of_day,is_weekend,true_recovery_probability,actual_recovery,recovered_amount,recovery_attempts,final_status
TX0034108,C07594,3245.27,WALLET,NEW,38,0,0.6029,BANK_SERVER_ERROR,TRANSIENT,0,1184,7,1,0.6594,0,0.0,1,UNRECOVERED
TX0034109,C00419,1459.69,CREDIT_CARD,RETURNING,376,4,0.9583,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,802,22,0,0.507,0,0.0,1,UNRECOVERED
TX0034110,C08794,1605.04,DEBIT_CARD,RETURNING,129,17,0.8583,CARD_BLOCKED,HARD_FAILURE,0,1410,18,1,0.1202,0,0.0,1,UNRECOVERED
TX0034111,C02456,3827.58,NET_BANKING,RETURNING,413,7,0.8129,INVALID_CARD,HARD_FAILURE,0,352,2,0,0.119,1,3827.58,1,RECOVERED
TX0034112,C09916,2867.88,CREDIT_CARD,RETURNING,65,20,0.9044,FRAUD_SUSPECTED,HARD_FAILURE,1,160,16,0,0.01,0,0.0,2,UNRECOVERED
TX0034113,C04330,328.44,UPI,LOYAL,649,33,0.9583,NETWORK_ERROR,TRANSIENT,3,752,16,1,0.6889,1,328.44,4,RECOVERED
TX0034116,C03517,3100.67,DEBIT_CARD,RETURNING,294,4,0.7517,BANK_TIMEOUT,TRANSIENT,3,1151,1,0,0.5559,1,3100.67,4,RECOVERED
TX0034118,C09820,2990.93,CREDIT_CARD,RETURNING,305,6,0.9504,NETWORK_ERROR,TRANSIENT,0,561,4,1,0.8829,1,2990.93,1,RECOVERED
TX0034120,C09109,847.84,UPI,LOYAL,1346,52,0.9374,GATEWAY_TIMEOUT,TRANSIENT,1,167,6,1,0.8528,1,847.84,2,RECOVERED
TX0034122,C01063,767.92,UPI,NEW,23,2,0.7191,CARD_BLOCKED,HARD_FAILURE,1,1053,13,1,0.01,0,0.0,2,UNRECOVERED
TX0034123,C07746,1158.76,CREDIT_CARD,LOYAL,1923,54,0.9398,BANK_TIMEOUT,TRANSIENT,0,528,17,0,0.9451,1,1158.76,1,RECOVERED
TX0034124,C06624,3110.33,CREDIT_CARD,LOYAL,703,49,0.9706,GATEWAY_TIMEOUT,TRANSIENT,0,471,7,1,0.98,1,3110.33,1,RECOVERED
TX0034125,C00762,1127.23,UPI,RETURNING,309,29,0.8291,NETWORK_ERROR,TRANSIENT,1,633,9,0,0.8299,1,1127.23,2,RECOVERED
TX0034127,C03555,5563.26,DEBIT_CARD,RETURNING,121,27,0.8142,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,574,4,1,0.441,1,5563.26,1,RECOVERED
TX0034128,C08479,2280.92,DEBIT_CARD,RETURNING,84,25,0.8318,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1185,22,0,0.4449,0,0.0,1,UNRECOVERED
TX0034129,C00131,1152.6,UPI,LOYAL,1868,87,0.9936,BANK_SERVER_ERROR,TRANSIENT,0,93,19,0,0.9543,1,1152.6,1,RECOVERED
TX0034131,C03085,1600.97,DEBIT_CARD,RETURNING,470,28,0.9748,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,196,6,1,0.5485,1,1600.97,1,RECOVERED
TX0034132,C03085,992.04,DEBIT_CARD,RETURNING,470,28,0.9748,BANK_TIMEOUT,TRANSIENT,2,264,17,0,0.7837,0,0.0,3,ESCALATED
TX0034136,C03656,3310.0,DEBIT_CARD,RETURNING,336,26,0.9052,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,596,2,0,0.3066,1,3310.0,2,RECOVERED
TX0034137,C03856,4407.82,CREDIT_CARD,NEW,9,2,0.6364,GATEWAY_TIMEOUT,TRANSIENT,0,675,2,0,0.7821,1,4407.82,1,RECOVERED
TX0034138,C05339,1457.02,DEBIT_CARD,RETURNING,393,15,0.7816,BANK_TIMEOUT,TRANSIENT,0,34,9,0,0.895,1,1457.02,1,RECOVERED
TX0034139,C04496,524.44,WALLET,RETURNING,295,28,0.8461,BANK_TIMEOUT,TRANSIENT,0,693,12,1,0.913,1,524.44,1,RECOVERED
TX0034140,C00334,4215.27,UPI,RETURNING,175,7,0.8305,BANK_TIMEOUT,TRANSIENT,0,936,7,0,0.98,1,4215.27,1,RECOVERED
TX0034141,C04268,3611.04,UPI,LOYAL,1609,30,0.9733,NETWORK_ERROR,TRANSIENT,0,985,13,1,0.98,1,3611.04,1,RECOVERED
TX0034142,C07641,1338.99,DEBIT_CARD,RETURNING,278,12,0.827,FRAUD_SUSPECTED,HARD_FAILURE,0,1342,7,0,0.0671,0,0.0,1,UNRECOVERED
TX0034143,C08143,1418.66,UPI,LOYAL,576,76,0.9407,BANK_SERVER_ERROR,TRANSIENT,0,586,1,1,0.905,1,1418.66,1,RECOVERED
TX0034144,C01480,799.21,DEBIT_CARD,RETURNING,313,11,0.7999,CARD_BLOCKED,HARD_FAILURE,3,1152,20,1,0.01,0,0.0,3,ESCALATED
TX0034147,C08721,5024.98,NET_BANKING,LOYAL,1700,44,0.9097,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,976,10,1,0.5711,1,5024.98,1,RECOVERED
TX0034148,C07456,3630.78,CREDIT_CARD,NEW,27,1,0.7069,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,1242,9,0,0.1647,0,0.0,2,UNRECOVERED
TX0034149,C07068,11943.97,CREDIT_CARD,LOYAL,917,48,0.9166,BANK_TIMEOUT,TRANSIENT,0,137,9,1,0.98,1,11943.97,1,RECOVERED
TX0034150,C06336,4570.35,CREDIT_CARD,LOYAL,1531,84,0.9835,GATEWAY_TIMEOUT,TRANSIENT,3,1189,14,0,0.6923,0,0.0,3,ESCALATED
TX0034151,C09262,1423.45,CREDIT_CARD,RETURNING,80,4,0.8635,GATEWAY_TIMEOUT,TRANSIENT,0,58,1,1,0.8682,1,1423.45,1,RECOVERED
TX0034152,C07693,1127.31,CREDIT_CARD,NEW,56,3,0.8203,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,513,12,0,0.4278,0,0.0,1,UNRECOVERED
TX0034153,C01118,4929.09,DEBIT_CARD,RETURNING,468,7,0.8388,INVALID_CARD,HARD_FAILURE,0,1001,20,1,0.1354,0,0.0,1,UNRECOVERED
TX0034154,C04507,1622.04,UPI,RETURNING,462,21,0.838,GATEWAY_TIMEOUT,TRANSIENT,0,539,14,1,0.883,1,1622.04,1,RECOVERED
TX0034157,C03091,7414.79,UPI,LOYAL,757,88,0.9082,INVALID_CARD,HARD_FAILURE,0,503,18,1,0.2007,0,0.0,1,UNRECOVERED
TX0034158,C03887,1962.4,DEBIT_CARD,LOYAL,1269,90,0.8829,BANK_SERVER_ERROR,TRANSIENT,1,231,1,0,0.81,1,1962.4,2,RECOVERED
TX0034159,C00625,1876.4,WALLET,RETURNING,135,4,0.81,BANK_TIMEOUT,TRANSIENT,0,152,20,0,0.9662,1,1876.4,1,RECOVERED
TX0034160,C03272,24528.71,UPI,LOYAL,576,94,0.9244,GATEWAY_TIMEOUT,TRANSIENT,0,796,12,1,0.9527,1,24528.71,1,RECOVERED
TX0034162,C00033,1852.59,DEBIT_CARD,RETURNING,118,13,0.85,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,818,8,1,0.4838,1,1852.59,1,RECOVERED
TX0034163,C04506,1004.13,NET_BANKING,LOYAL,1616,38,0.9299,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,122,1,0,0.4928,1,1004.13,1,RECOVERED
TX0034165,C01714,1575.95,UPI,LOYAL,1008,61,0.9299,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,695,12,0,0.4854,1,1575.95,1,RECOVERED
TX0034167,C09569,5825.51,UPI,NEW,29,3,0.6539,BANK_SERVER_ERROR,TRANSIENT,0,1432,17,0,0.8075,1,5825.51,1,RECOVERED
TX0034169,C00818,3265.19,UPI,RETURNING,429,14,0.8124,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,105,13,0,0.4797,0,0.0,1,UNRECOVERED
TX0034170,C02836,10264.07,UPI,RETURNING,71,13,0.7541,BANK_SERVER_ERROR,TRANSIENT,0,693,11,0,0.8055,1,10264.07,1,RECOVERED
TX0034171,C02452,4463.77,DEBIT_CARD,LOYAL,1148,38,0.9739,INVALID_CARD,HARD_FAILURE,0,61,9,0,0.1951,0,0.0,1,UNRECOVERED
TX0034172,C05233,3378.78,UPI,NEW,59,0,0.512,INVALID_CARD,HARD_FAILURE,0,1274,22,1,0.01,0,0.0,1,UNRECOVERED
TX0034173,C09409,2072.05,WALLET,LOYAL,978,77,0.9868,NETWORK_ERROR,TRANSIENT,0,1341,10,0,0.9586,1,2072.05,1,RECOVERED
TX0034174,C07635,958.75,CREDIT_CARD,RETURNING,382,9,0.9625,NETWORK_ERROR,TRANSIENT,1,849,1,0,0.7747,1,958.75,2,RECOVERED
TX0034175,C05317,2040.34,NET_BANKING,RETURNING,356,20,0.873,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,108,18,1,0.5006,1,2040.34,1,RECOVERED
TX0034179,C06532,4518.01,UPI,RETURNING,463,24,0.8696,NETWORK_ERROR,TRANSIENT,0,1182,21,1,0.8877,1,4518.01,1,RECOVERED
TX0034180,C00007,1094.85,CREDIT_CARD,NEW,28,2,0.6111,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,426,2,1,0.2301,1,1094.85,2,RECOVERED
TX0034181,C03780,1455.06,DEBIT_CARD,LOYAL,835,73,0.8936,BANK_SERVER_ERROR,TRANSIENT,3,1198,20,1,0.5704,1,1455.06,4,RECOVERED
TX0034182,C06968,2098.74,CREDIT_CARD,RETURNING,409,30,0.9678,CARD_BLOCKED,HARD_FAILURE,1,632,1,0,0.01,0,0.0,2,UNRECOVERED
TX0034185,C06470,4316.78,UPI,RETURNING,484,24,0.7872,FRAUD_SUSPECTED,HARD_FAILURE,1,278,3,0,0.01,0,0.0,2,UNRECOVERED
TX0034188,C00841,1943.59,NET_BANKING,RETURNING,221,17,0.7778,BANK_SERVER_ERROR,TRANSIENT,0,287,1,1,0.7643,1,1943.59,1,RECOVERED
TX0034189,C05360,2268.03,NET_BANKING,RETURNING,188,9,0.7738,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,332,11,0,0.3574,0,0.0,1,UNRECOVERED
TX0034190,C09175,9678.54,DEBIT_CARD,RETURNING,326,12,0.8861,BANK_SERVER_ERROR,TRANSIENT,1,190,19,1,0.7608,1,9678.54,2,RECOVERED
TX0034193,C01887,627.42,UPI,RETURNING,213,22,0.8425,NETWORK_ERROR,TRANSIENT,0,1115,3,0,0.8837,1,627.42,1,RECOVERED
TX0034194,C00608,9594.74,NET_BANKING,LOYAL,1116,38,0.9727,FRAUD_SUSPECTED,HARD_FAILURE,0,306,10,0,0.1822,0,0.0,1,UNRECOVERED
TX0034195,C07510,2362.36,UPI,RETURNING,204,27,0.8562,BANK_TIMEOUT,TRANSIENT,0,1147,5,1,0.879,1,2362.36,1,RECOVERED
TX0034196,C00455,1320.23,DEBIT_CARD,RETURNING,391,15,0.8333,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,938,18,1,0.276,0,0.0,3,ESCALATED
TX0034198,C00999,2314.48,DEBIT_CARD,LOYAL,529,61,0.967,GATEWAY_TIMEOUT,TRANSIENT,0,701,14,1,0.98,1,2314.48,1,RECOVERED
TX0034199,C05920,7541.85,CREDIT_CARD,LOYAL,565,21,0.8995,NETWORK_ERROR,TRANSIENT,1,377,6,0,0.8723,1,7541.85,2,RECOVERED
TX0034200,C04708,273.46,CREDIT_CARD,LOYAL,1398,64,0.9586,BANK_TIMEOUT,TRANSIENT,0,1367,4,1,0.949,1,273.46,1,RECOVERED
TX0034201,C03029,2508.63,CREDIT_CARD,RETURNING,88,15,0.9571,INVALID_CARD,HARD_FAILURE,0,1005,19,0,0.1565,0,0.0,1,UNRECOVERED
TX0034202,C08236,4031.11,DEBIT_CARD,LOYAL,1670,45,0.9492,BANK_TIMEOUT,TRANSIENT,0,628,4,0,0.9478,1,4031.11,1,RECOVERED
TX0034203,C00488,474.97,CREDIT_CARD,RETURNING,382,21,0.8166,CARD_BLOCKED,HARD_FAILURE,0,1284,4,1,0.0279,0,0.0,1,UNRECOVERED
TX0034204,C09454,12733.29,NET_BANKING,LOYAL,1858,78,0.9717,NETWORK_ERROR,TRANSIENT,0,1352,6,1,0.9464,1,12733.29,1,RECOVERED
TX0034205,C02605,7504.41,UPI,RETURNING,460,16,0.8422,GATEWAY_TIMEOUT,TRANSIENT,3,538,18,1,0.6116,1,7504.41,4,RECOVERED
TX0034206,C05171,2295.34,NET_BANKING,NEW,44,0,0.6378,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,840,11,1,0.2369,1,2295.34,2,RECOVERED
TX0034208,C04935,1516.84,NET_BANKING,RETURNING,452,27,0.9181,GATEWAY_TIMEOUT,TRANSIENT,1,909,10,0,0.85,1,1516.84,2,RECOVERED
TX0034210,C05160,2564.98,CREDIT_CARD,NEW,17,0,0.611,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,642,8,1,0.3375,0,0.0,1,UNRECOVERED
TX0034211,C05971,1377.6,NET_BANKING,RETURNING,214,5,0.8532,BANK_TIMEOUT,TRANSIENT,0,893,2,1,0.9534,1,1377.6,1,RECOVERED
TX0034212,C02337,1671.03,DEBIT_CARD,LOYAL,844,41,0.8851,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1260,20,1,0.4529,0,0.0,1,UNRECOVERED
TX0034213,C02186,5626.31,CREDIT_CARD,NEW,48,1,0.5261,BANK_TIMEOUT,TRANSIENT,0,82,10,0,0.7555,1,5626.31,1,RECOVERED
TX0034216,C08118,7390.9,WALLET,NEW,49,1,0.6831,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1249,1,0,0.3075,0,0.0,1,UNRECOVERED
TX0034217,C07034,9699.3,CREDIT_CARD,LOYAL,1809,78,0.968,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,841,8,1,0.5677,1,9699.3,1,RECOVERED
TX0034219,C00457,2975.62,DEBIT_CARD,RETURNING,250,15,0.8521,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,9,19,1,0.3262,0,0.0,2,UNRECOVERED
TX0034222,C08180,1985.06,UPI,RETURNING,443,22,0.9719,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,19,22,1,0.455,0,0.0,1,UNRECOVERED
TX0034223,C06399,129.66,UPI,RETURNING,110,25,0.9367,CARD_BLOCKED,HARD_FAILURE,0,605,6,0,0.0986,0,0.0,1,UNRECOVERED
TX0034224,C03852,2292.26,UPI,LOYAL,1745,57,0.8963,NETWORK_ERROR,TRANSIENT,0,247,10,0,0.9579,1,2292.26,1,RECOVERED
TX0034225,C07428,7913.01,NET_BANKING,RETURNING,294,10,0.9649,BANK_SERVER_ERROR,TRANSIENT,0,893,3,0,0.912,1,7913.01,1,RECOVERED
TX0034227,C08245,4657.01,CREDIT_CARD,NEW,14,0,0.8186,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,171,22,0,0.3634,0,0.0,1,UNRECOVERED
TX0034228,C00872,22888.25,CREDIT_CARD,RETURNING,334,30,0.932,CARD_BLOCKED,HARD_FAILURE,2,893,5,0,0.01,0,0.0,3,ESCALATED
TX0034229,C04957,2401.42,NET_BANKING,RETURNING,136,21,0.855,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,870,11,0,0.4968,1,2401.42,1,RECOVERED
TX0034230,C08535,2015.07,CREDIT_CARD,LOYAL,1310,73,0.8889,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,910,2,0,0.4258,0,0.0,1,UNRECOVERED
TX0034232,C05338,570.64,UPI,LOYAL,1404,30,0.8926,GATEWAY_TIMEOUT,TRANSIENT,1,451,8,1,0.8666,0,0.0,2,UNRECOVERED
TX0034234,C08260,1092.09,UPI,NEW,24,0,0.5129,FRAUD_SUSPECTED,HARD_FAILURE,0,824,7,0,0.01,0,0.0,1,UNRECOVERED
TX0034236,C09127,1238.71,NET_BANKING,LOYAL,1457,20,0.8936,BANK_TIMEOUT,TRANSIENT,0,268,1,1,0.9276,1,1238.71,1,RECOVERED
TX0034238,C06765,5415.39,NET_BANKING,NEW,3,2,0.5354,NETWORK_ERROR,TRANSIENT,0,1053,19,1,0.6975,1,5415.39,1,RECOVERED
TX0034239,C06114,831.21,CREDIT_CARD,LOYAL,795,79,0.9359,BANK_SERVER_ERROR,TRANSIENT,0,303,18,1,0.8958,1,831.21,1,RECOVERED
TX0034240,C06462,8145.3,DEBIT_CARD,NEW,15,2,0.8573,GATEWAY_TIMEOUT,TRANSIENT,1,634,17,1,0.7084,1,8145.3,2,RECOVERED
TX0034243,C09260,471.34,CREDIT_CARD,LOYAL,759,47,0.9391,GATEWAY_TIMEOUT,TRANSIENT,0,61,17,0,0.9553,1,471.34,1,RECOVERED
TX0034244,C04928,260.79,CREDIT_CARD,LOYAL,1553,42,0.9156,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,123,12,1,0.3648,1,260.79,2,RECOVERED
TX0034245,C02196,777.97,UPI,LOYAL,1591,77,0.9164,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,877,17,0,0.589,0,0.0,1,UNRECOVERED
TX0034246,C01040,4170.46,DEBIT_CARD,LOYAL,1990,36,0.9356,NETWORK_ERROR,TRANSIENT,1,288,3,1,0.854,1,4170.46,2,RECOVERED
TX0034248,C06989,4051.98,NET_BANKING,RETURNING,451,6,0.9589,FRAUD_SUSPECTED,HARD_FAILURE,0,298,21,1,0.0566,0,0.0,1,UNRECOVERED
TX0034249,C08013,3350.25,NET_BANKING,NEW,43,2,0.8567,CARD_BLOCKED,HARD_FAILURE,0,333,5,1,0.01,0,0.0,1,UNRECOVERED
TX0034252,C00015,6881.53,CREDIT_CARD,RETURNING,488,15,0.7874,BANK_SERVER_ERROR,TRANSIENT,0,1410,5,1,0.7906,1,6881.53,1,RECOVERED
TX0034253,C03990,14428.74,CREDIT_CARD,RETURNING,298,12,0.9103,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,715,8,0,0.4802,0,0.0,1,UNRECOVERED
TX0034254,C03784,2819.29,NET_BANKING,NEW,3,1,0.8521,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,325,17,0,0.3537,1,2819.29,2,RECOVERED
TX0034257,C01887,239.27,CREDIT_CARD,RETURNING,213,22,0.8425,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,205,23,0,0.4015,1,239.27,1,RECOVERED
TX0034258,C02461,3616.65,UPI,LOYAL,1499,70,0.9144,INVALID_CARD,HARD_FAILURE,1,941,3,0,0.0246,0,0.0,2,UNRECOVERED
TX0034259,C05393,6236.46,UPI,RETURNING,140,11,0.8734,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,453,16,1,0.3525,1,6236.46,2,RECOVERED
TX0034260,C02081,474.5,UPI,RETURNING,79,25,0.9622,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1408,23,0,0.5449,0,0.0,1,UNRECOVERED
TX0034262,C08552,3109.5,NET_BANKING,LOYAL,1485,89,0.9248,BANK_TIMEOUT,TRANSIENT,0,565,10,1,0.98,1,3109.5,1,RECOVERED
TX0034263,C06224,2732.82,UPI,NEW,42,3,0.7525,BANK_SERVER_ERROR,TRANSIENT,0,737,6,0,0.8078,1,2732.82,1,RECOVERED
TX0034264,C01880,1682.82,CREDIT_CARD,LOYAL,1047,22,0.96,INVALID_CARD,HARD_FAILURE,1,958,0,0,0.0712,0,0.0,2,UNRECOVERED
TX0034265,C02698,2418.44,UPI,LOYAL,1657,25,0.9448,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1090,2,0,0.501,1,2418.44,1,RECOVERED
TX0034266,C00954,724.99,CREDIT_CARD,RETURNING,245,26,0.7958,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,944,7,1,0.3627,0,0.0,1,UNRECOVERED
TX0034267,C00717,1051.37,CREDIT_CARD,LOYAL,629,93,0.8917,FRAUD_SUSPECTED,HARD_FAILURE,2,665,13,1,0.01,0,0.0,3,ESCALATED
TX0034268,C04514,907.44,CREDIT_CARD,RETURNING,456,13,0.9454,INVALID_CARD,HARD_FAILURE,0,230,19,0,0.1449,0,0.0,1,UNRECOVERED
TX0034270,C06854,5821.85,DEBIT_CARD,LOYAL,1510,67,0.9481,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,513,23,1,0.3603,0,0.0,3,ESCALATED
TX0034271,C02455,6914.96,NET_BANKING,LOYAL,1940,24,0.9489,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1380,17,1,0.539,1,6914.96,1,RECOVERED
TX0034274,C08561,2040.71,UPI,RETURNING,278,9,0.7944,INVALID_CARD,HARD_FAILURE,3,1028,1,1,0.01,0,0.0,3,ESCALATED
TX0034275,C03763,6697.79,DEBIT_CARD,NEW,42,3,0.6201,BANK_TIMEOUT,TRANSIENT,0,1377,1,0,0.7674,1,6697.79,1,RECOVERED
TX0034277,C06130,1126.99,WALLET,RETURNING,465,12,0.889,GATEWAY_TIMEOUT,TRANSIENT,1,1151,9,0,0.807,1,1126.99,2,RECOVERED
TX0034279,C04117,3188.57,CREDIT_CARD,LOYAL,759,24,0.9038,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1345,20,1,0.5328,1,3188.57,1,RECOVERED
TX0034281,C04745,3662.79,UPI,LOYAL,969,78,0.8936,CARD_BLOCKED,HARD_FAILURE,0,1297,6,1,0.1246,0,0.0,1,UNRECOVERED
TX0034282,C08178,13577.51,NET_BANKING,RETURNING,128,19,0.91,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1426,0,1,0.4349,1,13577.51,1,RECOVERED
TX0034283,C07021,3343.35,NET_BANKING,LOYAL,1187,91,0.885,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,974,17,1,0.46,0,0.0,1,UNRECOVERED
TX0034284,C09192,1573.68,UPI,LOYAL,1414,21,0.9185,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,161,22,0,0.5569,0,0.0,1,UNRECOVERED
TX0034285,C05264,1321.71,CREDIT_CARD,NEW,10,3,0.5907,NETWORK_ERROR,TRANSIENT,0,350,17,1,0.7702,1,1321.71,1,RECOVERED
TX0034286,C00928,4416.55,CREDIT_CARD,LOYAL,1420,42,0.9891,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,773,16,0,0.5554,0,0.0,1,UNRECOVERED
TX0034287,C08982,4954.03,DEBIT_CARD,RETURNING,253,20,0.8236,INVALID_CARD,HARD_FAILURE,1,826,5,0,0.0403,0,0.0,2,UNRECOVERED
TX0034288,C08106,1886.74,DEBIT_CARD,NEW,17,0,0.6124,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,656,5,0,0.3022,0,0.0,1,UNRECOVERED
TX0034289,C09911,1736.17,DEBIT_CARD,LOYAL,1136,67,0.9306,FRAUD_SUSPECTED,HARD_FAILURE,1,1162,23,0,0.01,0,0.0,2,UNRECOVERED
TX0034291,C03167,1690.52,UPI,LOYAL,574,22,0.9668,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,151,1,0,0.5176,1,1690.52,1,RECOVERED
TX0034292,C08627,1757.47,DEBIT_CARD,LOYAL,1079,81,0.9499,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,186,23,0,0.3101,1,1757.47,3,RECOVERED
TX0034293,C02325,2088.33,UPI,NEW,53,2,0.8366,INVALID_CARD,HARD_FAILURE,0,86,5,1,0.01,0,0.0,1,UNRECOVERED
TX0034294,C01686,2138.0,DEBIT_CARD,LOYAL,1754,31,0.9521,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1134,21,0,0.5871,1,2138.0,1,RECOVERED
TX0034297,C03528,5502.79,DEBIT_CARD,LOYAL,1870,43,0.922,BANK_TIMEOUT,TRANSIENT,0,1140,19,0,0.9502,1,5502.79,1,RECOVERED
TX0034299,C00563,8567.92,DEBIT_CARD,RETURNING,194,16,0.8042,FRAUD_SUSPECTED,HARD_FAILURE,1,17,10,0,0.01,0,0.0,2,UNRECOVERED
TX0034300,C09633,1114.49,WALLET,NEW,46,3,0.6191,NETWORK_ERROR,TRANSIENT,1,134,1,0,0.631,0,0.0,2,UNRECOVERED
TX0034302,C03014,1458.72,WALLET,NEW,50,3,0.7782,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,692,6,1,0.1761,0,0.0,2,UNRECOVERED
TX0034303,C05301,2078.19,UPI,LOYAL,1049,29,0.8889,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,1333,6,1,0.4246,1,2078.19,2,RECOVERED
TX0034304,C09295,704.09,CREDIT_CARD,RETURNING,451,21,0.7953,FRAUD_SUSPECTED,HARD_FAILURE,2,1186,7,0,0.01,0,0.0,3,ESCALATED
TX0034306,C04655,691.82,UPI,NEW,1,2,0.636,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1237,14,1,0.2629,0,0.0,2,UNRECOVERED
TX0034308,C02761,947.52,CREDIT_CARD,RETURNING,338,17,0.8703,BANK_SERVER_ERROR,TRANSIENT,0,1040,9,0,0.8507,1,947.52,1,RECOVERED
TX0034310,C01718,786.71,UPI,RETURNING,306,29,0.9335,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,555,21,0,0.4795,1,786.71,1,RECOVERED
TX0034311,C04532,1085.82,UPI,NEW,52,0,0.7983,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,291,23,1,0.3913,1,1085.82,1,RECOVERED
TX0034313,C06182,1325.41,CREDIT_CARD,RETURNING,495,4,0.9441,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,183,6,0,0.449,1,1325.41,2,RECOVERED
TX0034314,C06397,6821.51,UPI,RETURNING,218,18,0.8804,GATEWAY_TIMEOUT,TRANSIENT,0,520,10,1,0.9163,1,6821.51,1,RECOVERED
TX0034315,C09215,1459.24,DEBIT_CARD,LOYAL,1830,24,0.9834,NETWORK_ERROR,TRANSIENT,1,288,20,1,0.8604,1,1459.24,2,RECOVERED
TX0034316,C03245,980.23,UPI,RETURNING,392,28,0.8755,FRAUD_SUSPECTED,HARD_FAILURE,0,330,16,0,0.0412,0,0.0,1,UNRECOVERED
TX0034317,C04646,1264.19,NET_BANKING,RETURNING,384,14,0.9186,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,779,17,0,0.5262,0,0.0,1,UNRECOVERED
TX0034318,C06540,4408.64,CREDIT_CARD,RETURNING,154,30,0.8858,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,86,4,1,0.4453,1,4408.64,1,RECOVERED
TX0034320,C09986,5102.63,NET_BANKING,LOYAL,1192,61,0.9156,BANK_TIMEOUT,TRANSIENT,2,1194,21,0,0.7401,1,5102.63,3,RECOVERED
TX0034321,C04330,3926.73,DEBIT_CARD,LOYAL,649,33,0.9583,BANK_SERVER_ERROR,TRANSIENT,3,466,23,0,0.6325,1,3926.73,4,RECOVERED
